구,동,단지명,공시제곱미터당가_중위,호수,면적타입수
성동구,성수동2가,정안주택,7052042,4,1
성동구,성수동2가,제성아트빌A동,15362611,9,2
성동구,성수동2가,제성아트빌B동,14776393,10,2
성동구,성수동2가,진성빌라A,10446659,9,3
성동구,성수동2가,진성빌라B,15036593,7,6
성동구,성수동2가,진영아트빌,14043381,16,9
성동구,성수동2가,진주타운,21738215,60,2
성동구,성수동2가,청구강변1,17874396,246,2
성동구,성수동2가,청운,6562703,28,4
성동구,성수동2가,캐슬2,23838008,8,5
성동구,성수동2가,태성연립,9768854,16,1
성동구,성수동2가,테라타워,9581070,12,4
성동구,성수동2가,파크빌,5875778,14,8
성동구,성수동2가,파크빌라A동,13042497,8,6
성동구,성수동2가,파크빌라B동,14100839,8,6
성동구,성수동2가,퍼시픽하우스,15338715,10,6
성동구,성수동2가,프라임51,6998158,12,3
성동구,성수동2가,하나빌리지,6425431,16,1
성동구,성수동2가,한가람빌,11573359,4,2
성동구,성수동2가,한강빌라,5863978,8,1
성동구,성수동2가,한신한강,19618688,202,2
성동구,성수동2가,현대I-PARK,9869931,656,3
성동구,성수동2가,현대빌라,19247393,13,1
성동구,성수동2가,호두하우스,6200339,8,2
성동구,성수동2가,힐스테이트,15017501,445,8
성동구,송정동,(17-2),3209109,9,3
성동구,송정동,(66-145),3986928,5,4
성동구,송정동,(66-167),3679616,7,4
성동구,송정동,(66-213),4872881,14,3
성동구,송정동,(66-222),5093657,5,3
성동구,송정동,(66-232),5379094,6,3
성동구,송정동,(66-248),5354058,9,4
성동구,송정동,(66-97),6392489,5,5
성동구,송정동,(67-22),5004163,16,3
성동구,송정동,(67-30),5202177,13,4
성동구,송정동,(72-217),2835595,11,5
성동구,송정동,(73-500),3575776,5,3
성동구,송정동,(73-538),5175390,8,5
성동구,송정동,(73-583),5215931,7,7
성동구,송정동,(73-752),4664429,7,2
성동구,송정동,(84-3),2984739,4,3
성동구,송정동,(92-3),2883333,9,2
성동구,송정동,(97-20),3425677,6,1
성동구,송정동,(97-40),3617647,5,3
성동구,송정동,(98-6),3463302,7,2
성동구,송정동,가림빌,5148230,6,4
성동구,송정동,건영,6875036,447,4
성동구,송정동,광아트빌,4805094,10,4
성동구,송정동,광진아트빌6차,4622625,7,3
성동구,송정동,그레이스빌,5496002,8,3
성동구,송정동,금호베스트빌,5928116,60,4
성동구,송정동,더라움,7332746,16,2
성동구,송정동,더클래식,5147884,10,2
성동구,송정동,디에이원파크,9823379,20,6
성동구,송정동,라피네,5354100,10,7
성동구,송정동,럭스빌,5010996,8,4
성동구,송정동,리안빌리지,3402158,10,2
성동구,송정동,리채,5380710,17,5
성동구,송정동,리치빌,3832867,8,6
성동구,송정동,빅토리아빌딩,3573543,4,4
성동구,송정동,삼성빌라,5784484,8,4
성동구,송정동,삼호빌라,5342831,6,4
성동구,송정동,서울숲아이파크,8494344,241,5
성동구,송정동,성동리버뷰,4363636,17,6
성동구,송정동,성진빌라,3330025,5,5
성동구,송정동,소니빌딩,3863804,3,2
성동구,송정동,소담빌리지,4904682,10,4
성동구,송정동,송원힐링빌,5137844,24,11
성동구,송정동,송정빌A,4807009,10,5
성동구,송정동,송정빌B,4601533,8,1
성동구,송정동,송정위드빌,4717668,12,4
성동구,송정동,스페이스빌,3331973,12,3
성동구,송정동,아인하임,5093945,10,4
성동구,송정동,애림가,5565293,8,2
성동구,송정동,양지쉐르빌,5095423,10,1
성동구,송정동,양지쉐르빌아파트,6252117,28,1
성동구,송정동,예건빌Ⅲ,8021390,7,5
성동구,송정동,예건빌Ⅳ,7820114,6,2
성동구,송정동,위드빌,5041680,10,5
성동구,송정동,자연애가,4590156,12,8
성동구,송정동,자인빌리지,5084444,28,8
성동구,송정동,정우빌,5765340,8,2
성동구,송정동,창원리츠빌,5027234,14,4
성동구,송정동,청명에버빌,5186721,25,11
성동구,송정동,카라리버빌,5169493,10,1
성동구,송정동,코끼리로얄타운,4896174,39,4
성동구,송정동,팰리체,5145013,10,3
성동구,송정동,한강S-클래스,5164212,9,3
성동구,송정동,행운빌라,3622512,4,1
성동구,송정동,현진빌라트,3854086,19,6
성동구,송정동,호수네,7752172,10,6
성동구,송정동,화인리버빌,4758445,29,6
성동구,송정동,히페리온리버팰리스,7184749,29,2
성동구,옥수동,(218-12),4848484,3,1
성동구,옥수동,(218-13),4511558,2,1
성동구,옥수동,(218-14),3498745,3,1
성동구,옥수동,(218-15),4588744,6,1
성동구,옥수동,(321-8),4148070,3,1
성동구,옥수동,(460-17),3942891,4,3
성동구,옥수동,골드빌,5204717,8,6
성동구,옥수동,그린빌라(460-12),3486041,4,3
성동구,옥수동,그린빌라(460-7),3492374,2,2
성동구,옥수동,극동그린,8496231,412,3
성동구,옥수동,극동옥정,8030142,72,3
성동구,옥수동,도림빌라,3943395,12,5
성동구,옥수동,동인샤인빌,9289713,68,2
성동구,옥수동,래미안옥수리버젠,16168776,1511,5
성동구,옥수동,레미테지,6616916,18,3
성동구,옥수동,로얄팰리스,3774585,4,3
성동구,옥수동,루하우스,7738110,6,5
성동구,옥수동,모닝빌한남(MorningVille한남),6847088,17,2
성동구,옥수동,벨라1,6767676,18,4
성동구,옥수동,벽산빌라트,6508801,11,3
성동구,옥수동,삼성아트빌,4484476,8,3
성동구,옥수동,신옥수빌라,5386702,6,1
성동구,옥수동,예건네스빌,5810135,15,2
성동구,옥수동,옥수,5682507,50,8
성동구,옥수동,옥수동극동,9778470,900,5
성동구,옥수동,옥수동근생다세대주택[별비채],5450000,9,1
성동구,옥수동,옥수동다세대주택[별비채2],5442015,7,3
성동구,옥수동,옥수삼성,12650020,1114,3
성동구,옥수동,옥수어울림,13136444,297,4
성동구,옥수동,옥수엔클래스,8051776,10,5
성동구,옥수동,옥수이테크빌,7621191,28,1
성동구,옥수동,옥수트윈빌,4229263,7,4
성동구,옥수동,옥수파크힐스101동~116동,15915276,1218,8
성동구,옥수동,옥수파크힐스117동~125동,16594178,418,3
성동구,옥수동,옥수하이츠,14954041,536,2
성동구,옥수동,옥수힐,6047326,27,4
성동구,옥수동,우원빌라,3813801,4,3
성동구,옥수동,풍림아이원,13012139,269,1
성동구,옥수동,한남궁전빌라,3738005,4,3
성동구,옥수동,한남포도빌(463-1),9836749,7,7
성동구,옥수동,한남포레,5788923,9,3
성동구,옥수동,한남하이츠,14075510,535,9
성동구,옥수동,한남하이츠빌라,6112871,66,10
성동구,옥수동,한빛하이츠,3684627,9,6
성동구,옥수동,한양빌라,3356954,14,7
성동구,옥수동,현대,11413427,566,8
성동구,옥수동,화성빌딩,4313725,11,6
성동구,옥수동,화이트캐슬,4791909,12,6
성동구,옥수동,훈빌라,4081978,10,2
성동구,옥수동,힐사이드빌라,3774289,16,10
성동구,용답동,(100-9),3653333,3,3
성동구,용답동,(12-20),3835425,3,3
성동구,용답동,(13-23),4859775,8,5
성동구,용답동,(16-7),9553375,4,4
성동구,용답동,(167-13),4197776,7,3
성동구,용답동,(230-10),2814814,9,1
성동구,용답동,(26-20),3566648,6,2
성동구,용답동,(37-11),4113891,3,2
성동구,용답동,(41-8),4199089,4,3
성동구,용답동,(42-22),9826601,12,5
성동구,용답동,(49-11),3757828,3,3
성동구,용답동,(49-6),3514132,3,3
성동구,용답동,(49-7),3669623,3,2
성동구,용답동,(50-8),3604030,3,3
성동구,용답동,(57-21),3432343,6,2
성동구,용답동,(57-8),3287348,12,4
성동구,용답동,(70-5),4105310,7,4
성동구,용답동,(71-6),4092526,5,2
성동구,용답동,(M앤S빌리지),5591677,6,4
성동구,용답동,1,3953105,3,3
성동구,용답동,DDOSTARCITY,9636545,12,3
성동구,용답동,GoldenHouse,9386686,16,6
성동구,용답동,KGTOWER,8424008,35,4
성동구,용답동,LKPLACE1차,10703758,20,6
성동구,용답동,LKPLACE2차,9622641,18,8
성동구,용답동,METROCITY,10262934,23,6
성동구,용답동,Y.H빌리지1,9622641,14,3
성동구,용답동,Y.H빌리지3,9619628,14,4
성동구,용답동,Y.H빌리지A동,10697334,16,2
성동구,용답동,YM프라젠,5285462,83,3
성동구,용답동,그린빌-A,6060606,11,7
성동구,용답동,그린빌-B,6105512,15,7
성동구,용답동,나인빌,10282375,8,3
성동구,용답동,대로빌,9832134,16,5
성동구,용답동,대로빌Ⅱ,9616749,19,9
성동구,용답동,더마크,8189132,16,4
성동구,용답동,더반스빌,9608008,14,9
성동구,용답동,더반스빌2차,10266159,19,6
성동구,용답동,더반스빌3,9615384,13,6
성동구,용답동,더스테이1차,8073196,16,5
성동구,용답동,더플러스용답1,5093215,82,8
성동구,용답동,덕현해밀,7012589,66,8
성동구,용답동,드래곤힐,6676485,91,3
성동구,용답동,로이카운티,10294961,16,7
성동구,용답동,리보빌라,4299775,7,3
성동구,용답동,물댄동산,9809390,10,5
성동구,용답동,미네하우스,8077896,16,2
성동구,용답동,미산빌-14,9413577,18,7
성동구,용답동,미산빌15차,8928979,16,8
성동구,용답동,미소드림,4100397,7,4
성동구,용답동,블루미어5차,10064412,7,4
성동구,용답동,샤인빌,5978494,8,4
성동구,용답동,선하이츠빌,3865505,4,4
성동구,용답동,센텀시티,9409409,16,3
성동구,용답동,송정기공지가,5663492,14,5
성동구,용답동,엘리카운티,9618425,12,5
성동구,용답동,엘케이플레이스4차,10020876,16,4
성동구,용답동,엘케이플레이스6차,10925510,16,5
성동구,용답동,엘케이플레이스7차,10070493,16,4
성동구,용답동,엘케이플레이스9차,10950912,8,6
성동구,용답동,와이에이치빌리지비동,10680907,16,1
성동구,용답동,용답동다세대주택,3753385,3,3
성동구,용답동,용답리치빌,8077709,16,4
성동구,용답동,용답주택,3103079,3,3
성동구,용답동,위드빌,8092485,14,8
성동구,용답동,은경,4501880,3,2
성동구,용답동,인삼연립,3928485,12,4
성동구,용답동,자매빌라,3613751,3,1
성동구,용답동,중앙하이츠,6422615,136,2
성동구,용답동,진성,4164337,7,4
성동구,용답동,청계리버빌,9541359,16,4
성동구,용답동,청계리버빌2차,9375000,10,4
성동구,용답동,청계리버빌3차,9404283,8,3
성동구,용답동,청계리버빌4차,9589041,14,6
성동구,용답동,청계리버빌5차,9550851,14,4
성동구,용답동,청계리버빌6차,9611380,16,8
성동구,용답동,청운빌라,6010712,40,3
성동구,용답동,하늘채,4213844,2,2
성동구,용답동,헤라카운티,10210803,14,6
성동구,용답동,힐데스하임,8859890,170,3
성동구,응봉동,(192-6),8554888,3,3
성동구,응봉동,(192-9),9068065,3,3
성동구,응봉동,(193-100),14751856,6,1
성동구,응봉동,(193-189),12434383,7,2
성동구,응봉동,(193-6),11845631,4,1
성동구,응봉동,(228-17),2622491,2,2
성동구,응봉동,(264-3),3252032,5,2
성동구,응봉동,(264-4),3791235,3,1
성동구,응봉동,(264-7),3225407,8,2
성동구,응봉동,(264-8),3200434,4,2
성동구,응봉동,(264-95),3647944,2,1
성동구,응봉동,(265-1),3135946,5,1
성동구,응봉동,(265-10),3104761,7,5
성동구,응봉동,(265-100),3074106,8,3
성동구,응봉동,(265-101),3316434,4,2
성동구,응봉동,(265-102),3143287,9,3
성동구,응봉동,(265-103),3174067,9,4
성동구,응봉동,(265-105),3528268,8,3
성동구,응봉동,(265-106),3431372,11,9
성동구,응봉동,(265-107),3239681,4,2
성동구,응봉동,(265-108),3365043,12,3
성동구,응봉동,(265-11),2606256,4,3
성동구,응봉동,(265-110),3260268,9,5
성동구,응봉동,(265-112),3130030,5,2
성동구,응봉동,(265-114),3087818,7,3
성동구,응봉동,(265-117),3277153,9,3
성동구,응봉동,(265-118),3271240,9,3
성동구,응봉동,(265-119),3104666,4,2
성동구,응봉동,(265-12),3117154,5,3
성동구,응봉동,(265-120),3210084,3,2
성동구,응봉동,(265-121),2853785,5,4
성동구,응봉동,(265-122),3138222,5,1
성동구,응봉동,(265-124),3218818,8,2
성동구,응봉동,(265-126),3570720,4,1
성동구,응봉동,(265-127),3298350,5,1
성동구,응봉동,(265-130),3253997,9,5
성동구,응봉동,(265-132),2891986,5,3
성동구,응봉동,(265-133),3163246,5,2
성동구,응봉동,(265-134),3075246,8,3
성동구,응봉동,(265-135),2939876,3,3
성동구,응봉동,(265-137),3090067,4,2
성동구,응봉동,(265-138),3081493,4,2
성동구,응봉동,(265-139),3386809,13,5
성동구,응봉동,(265-14),3351351,5,1
성동구,응봉동,(265-140),3164946,10,4
성동구,응봉동,(265-141),3194444,9,4
성동구,응봉동,(265-146),3423024,5,2
성동구,응봉동,(265-147),3338913,4,2
성동구,응봉동,(265-151),3115079,3,1
성동구,응봉동,(265-152),2935010,3,1
성동구,응봉동,(265-156),2961777,4,1
성동구,응봉동,(265-157),2932511,7,7
성동구,응봉동,(265-158),2925045,7,3
성동구,응봉동,(265-16),2583213,4,3
성동구,응봉동,(265-160),3336130,9,3
성동구,응봉동,(265-161),2836642,3,2
성동구,응봉동,(265-162),2947737,5,2
성동구,응봉동,(265-163),3255985,5,3
성동구,응봉동,(265-164),3358395,9,5
성동구,응봉동,(265-165),3182640,5,1
성동구,응봉동,(265-17),3377483,3,1
성동구,응봉동,(265-173),3339191,6,2
성동구,응봉동,(265-176),3100861,4,2
성동구,응봉동,(265-177),3507610,5,1
성동구,응봉동,(265-178),3032345,3,1
성동구,응봉동,(265-19),3308076,4,2
성동구,응봉동,(265-21),3189964,3,1
성동구,응봉동,(265-22),3625875,3,2
성동구,응봉동,(265-25),3230691,5,1
성동구,응봉동,(265-26),3424245,6,6
성동구,응봉동,(265-27),3470938,4,2
성동구,응봉동,(265-3),3291433,5,4
성동구,응봉동,(265-30),3113706,8,5
성동구,응봉동,(265-308),3292939,4,1
성동구,응봉동,(265-309),3818216,4,1
성동구,응봉동,(265-31),3127474,4,2
성동구,응봉동,(265-311),3235540,5,1
성동구,응봉동,(265-312),3432282,5,1
성동구,응봉동,(265-32),3085733,4,2
성동구,응봉동,(265-33),3628662,4,1
성동구,응봉동,(265-34),3073362,8,3
성동구,응봉동,(265-35),2880205,5,4
성동구,응봉동,(265-36),3048155,6,5
성동구,응봉동,(265-37),3087590,4,2
성동구,응봉동,(265-39),3062872,4,1
성동구,응봉동,(265-40),3126544,4,3
성동구,응봉동,(265-41),3469492,9,3
성동구,응봉동,(265-42),3223270,5,1
성동구,응봉동,(265-43),3480509,5,1
성동구,응봉동,(265-44),3206819,5,1
성동구,응봉동,(265-45),2433217,4,2
성동구,응봉동,(265-46),3160377,9,3
성동구,응봉동,(265-47),3322071,4,2
성동구,응봉동,(265-48),3356086,7,3
성동구,응봉동,(265-5),4272700,2,2
성동구,응봉동,(265-50),2932157,6,3
성동구,응봉동,(265-52),3141875,9,4
성동구,응봉동,(265-54),2961078,6,1
성동구,응봉동,(265-55),3309941,7,5
성동구,응봉동,(265-56),3589012,4,1
성동구,응봉동,(265-57),3105179,4,2
성동구,응봉동,(265-58),3187993,8,5
성동구,응봉동,(265-59),3102253,4,2
성동구,응봉동,(265-65),3028011,12,5
성동구,응봉동,(265-66),2781112,3,1
성동구,응봉동,(265-67),2836169,4,2
성동구,응봉동,(265-68),2886219,4,2
성동구,응봉동,(265-69),3170874,4,2
성동구,응봉동,(265-7),3353024,4,2
성동구,응봉동,(265-70),3155844,9,5
성동구,응봉동,(265-71),3491902,5,1
성동구,응봉동,(265-72),3226788,5,3
성동구,응봉동,(265-73),3148457,12,4
성동구,응봉동,(265-74),3298922,5,1
성동구,응봉동,(265-75),2935435,4,2
성동구,응봉동,(265-76),3112812,4,2
성동구,응봉동,(265-77),3261578,9,5
성동구,응봉동,(265-78),3521642,4,1
성동구,응봉동,(265-79),3268085,5,3
성동구,응봉동,(265-81),3307269,6,3
성동구,응봉동,(265-82),3220610,10,6
성동구,응봉동,(265-83),3350558,9,5
성동구,응봉동,(265-84),3699070,4,2
성동구,응봉동,(265-85),2583311,7,2
성동구,응봉동,(265-86),3277829,8,2
성동구,응봉동,(265-89),3159203,7,3
성동구,응봉동,(265-9),3121387,5,2
성동구,응봉동,(265-90),3074981,4,2
성동구,응봉동,(265-91),2922373,8,4
성동구,응봉동,(265-92),3184281,5,1
성동구,응봉동,(265-93),3346567,4,2
성동구,응봉동,(265-94),3173333,5,4
성동구,응봉동,(265-95),2635969,5,4
성동구,응봉동,(265-96),2930341,7,3
성동구,응봉동,(265-97),3180327,5,1
성동구,응봉동,(265-98),3182722,9,3
성동구,응봉동,(265-99),3684828,10,2
성동구,응봉동,(269-7),7470238,6,1
성동구,응봉동,(341-65),3489440,10,4
성동구,응봉동,개나리빌라,10315186,9,3
성동구,응봉동,개령빌라,3172960,9,3
성동구,응봉동,광희센스빌,13792473,7,3
성동구,응봉동,그린빌라,11201079,10,4
성동구,응봉동,금호파크빌,3595919,5,1
성동구,응봉동,금호파크빌101동,3889136,10,2
성동구,응봉동,금호파크빌102동,3806026,10,2
성동구,응봉동,금호파크빌106동,3785430,10,2
성동구,응봉동,금호파크빌112동,3932390,10,1
성동구,응봉동,금호파크빌115동,3435245,10,1
성동구,응봉동,금호파크빌116동,3478260,10,1
성동구,응봉동,금호파크빌117동,3474320,10,1
성동구,응봉동,금호파크빌118동,3493814,9,1
성동구,응봉동,금호파크빌119동,3453324,10,2
성동구,응봉동,금호현대,8612919,644,3
성동구,응봉동,노블레스빌라10동,3431082,10,1
성동구,응봉동,노블레스빌라11동,3709921,10,1
성동구,응봉동,노블레스빌라13동,3671705,10,1
성동구,응봉동,노블레스빌라3동,3941427,10,1
성동구,응봉동,노블레스빌라5동,3927326,10,1
성동구,응봉동,노블레스빌라8동,4082315,10,1
성동구,응봉동,노블레스빌라9동,3752804,10,1
성동구,응봉동,뉴스타빌라,3313942,10,3
성동구,응봉동,다우빌라,9330294,19,3
성동구,응봉동,단합주택,11733672,7,5
성동구,응봉동,대림(1차),9588134,855,4
성동구,응봉동,대림(2차),8328404,410,2
성동구,응봉동,대림강변타운,10814972,1150,3
성동구,응봉동,대우빌(10차),12416888,4,2
성동구,응봉동,대호아트빌A동,12761121,8,2
성동구,응봉동,대호아트빌B동,11053863,8,2
성동구,응봉동,도림주택,10936895,9,4
성동구,응봉동,동산빌라A동,3446438,9,3
성동구,응봉동,동산빌라B동,3444540,9,3
성동구,응봉동,동산파크빌,11705305,7,5
성동구,응봉동,동아빌라트,11067141,4,3
성동구,응봉동,로얄펠리스,5594800,8,1
성동구,응봉동,롯데아트빌,13452347,8,6
성동구,응봉동,미래빌라,3866211,5,2
성동구,응봉동,삼성빌라,3354252,9,3
성동구,응봉동,삼성파크빌,11636254,8,4
성동구,응봉동,삼성하이츠빌(가동),14359207,7,1
성동구,응봉동,삼성하이츠빌(나동),10622154,8,2
성동구,응봉동,상봉빌라,3299183,10,2
성동구,응봉동,서울숲리버그린동아,9996463,375,3
성동구,응봉동,소망빌라,11922320,9,2
성동구,응봉동,신동아,7434459,434,4
성동구,응봉동,신우아트빌,4970178,9,5
성동구,응봉동,애니하우스,13187134,8,3
성동구,응봉동,영화스카이빌라,3625632,4,1
성동구,응봉동,우림빌라,3134479,9,2
성동구,응봉동,응봉빌라,2985074,7,3
성동구,응봉동,장미아트빌라,3204388,6,3
성동구,응봉동,정은빌라,10919220,9,4
성동구,응봉동,주연스위트빌한강,9312234,14,4
성동구,응봉동,진우빌라,12544169,4,2
성동구,응봉동,청우빌라,3348148,13,6
성동구,응봉동,초원빌라,12079772,9,5
성동구,응봉동,한강빌라,4229658,5,1
성동구,응봉동,한양빌라,2983293,11,4
성동구,응봉동,해송빌라,3366436,13,2
성동구,응봉동,행응빌라,3196053,5,1
성동구,응봉동,현대빌라(265-153),3162240,10,2
성동구,응봉동,현대빌라(277-1),3771687,10,1
성동구,하왕십리동,(1019-1),7672018,10,3
성동구,하왕십리동,(966-42),3421103,6,1
성동구,하왕십리동,(970-64),4384799,2,1
성동구,하왕십리동,(974-16),4093097,6,1
성동구,하왕십리동,(974-18),4112314,8,2
성동구,하왕십리동,(980-55),4052465,6,6
성동구,하왕십리동,(985-16),8237677,10,4
성동구,하왕십리동,(985-5),4090995,3,1
성동구,하왕십리동,(986-79),3393782,7,3
성동구,하왕십리동,982-4,7492604,4,3
성동구,하왕십리동,가온팰리스,6867535,15,5
성동구,하왕십리동,광진연립A동,4097582,8,3
성동구,하왕십리동,광진연립B동,4034343,8,2
성동구,하왕십리동,극동미라주,7280920,414,4
성동구,하왕십리동,금호베스트빌,7367306,458,3
성동구,하왕십리동,뉴센트빌10차,9363117,13,8
성동구,하왕십리동,뉴타운,4403626,19,8
성동구,하왕십리동,다복빌라,3536057,6,2
성동구,하왕십리동,더스위트성동,10724043,14,5
성동구,하왕십리동,더화이트왕십리1차,9851389,8,4
성동구,하왕십리동,더화이트왕십리2차,10303928,8,5
성동구,하왕십리동,동인드림힐스,8699338,6,3
성동구,하왕십리동,드림,4279835,17,8
성동구,하왕십리동,드림빌리지,4396551,5,3
성동구,하왕십리동,로얄빌리지,4088202,8,5
성동구,하왕십리동,리베르떼왕십리,9877955,21,7
성동구,하왕십리동,무학현대,6237055,277,2
성동구,하왕십리동,벽산,6622400,822,3
성동구,하왕십리동,블루빌,5728750,25,8
성동구,하왕십리동,삼성빌,4159445,8,2
성동구,하왕십리동,삼성아트빌라,4054054,8,3
성동구,하왕십리동,상리제나우스,6464174,70,1
성동구,하왕십리동,상왕아파트,4901960,19,12
성동구,하왕십리동,성동펠리츠빌,4569627,7,3
성동구,하왕십리동,성은빌딩,3712871,9,7
성동구,하왕십리동,센트라스,14119019,2097,4
성동구,하왕십리동,송정지가,9866666,14,2
성동구,하왕십리동,수빌,8256315,11,5
성동구,하왕십리동,왕십리KCC스위첸,9869239,272,6
성동구,하왕십리동,왕십리모노퍼스주상복합,6017100,69,4
성동구,하왕십리동,왕십리센트럴,9363831,88,18
성동구,하왕십리동,왕십리자이,12002000,641,5
성동구,하왕십리동,왕십리지웰,7191873,82,2
성동구,하왕십리동,왕십리지음재,8454810,63,2
성동구,하왕십리동,왕십리풍림아이원,8683085,758,3
성동구,하왕십리동,진성빌라,3532608,9,7
성동구,하왕십리동,창우빌딩,7771739,13,3
성동구,하왕십리동,텐즈힐(1단지),12394067,1369,5
성동구,하왕십리동,파크힐,8549850,16,7
성동구,하왕십리동,한신무학,6912979,480,7
성동구,하왕십리동,한진해모로,6137537,108,2
성동구,행당동,(1-22),3793380,6,4
성동구,행당동,(1-23),3815096,13,7
성동구,행당동,(1-24),3724528,4,3
성동구,행당동,(1-25),3633253,3,3
성동구,행당동,(1-28),3255813,5,2
성동구,행당동,(1-32),3798033,13,8
성동구,행당동,(1-36),3730657,4,3
성동구,행당동,(1-38),3785415,11,3
성동구,행당동,(1-43),4093816,18,12
성동구,행당동,(1-55),3577639,13,8
성동구,행당동,(1-61),4099030,15,8
성동구,행당동,(1-62),4094530,15,9
성동구,행당동,(1-63),3741496,7,4
성동구,행당동,(1-69),3745928,9,4
성동구,행당동,(1-72),3463666,4,3
성동구,행당동,(1-84),3745928,9,4
성동구,행당동,(117-23),4316770,3,2
성동구,행당동,(117-24),3595647,3,2
성동구,행당동,(117-32),8519879,12,4
성동구,행당동,(128-33),4656703,6,4
성동구,행당동,(128-45),4714259,6,6
성동구,행당동,(128-461),3990529,4,4
성동구,행당동,(128-544),3459439,4,4
성동구,행당동,(134-8),8450087,6,3
성동구,행당동,(138-14),4598042,6,5
성동구,행당동,(168-29),6293951,8,2
성동구,행당동,(19-10),2908086,8,5
성동구,행당동,(19-62),2940309,2,2
성동구,행당동,(19-70),3717138,4,3
성동구,행당동,(19-80),3638151,11,8
성동구,행당동,(19-90),3539836,14,10
성동구,행당동,(297-25),3571428,6,1
성동구,행당동,(3-18),3071017,10,3
성동구,행당동,(3-4),3755890,4,4
성동구,행당동,(305-23),4063347,8,1
성동구,행당동,(307-5),7382323,5,4
성동구,행당동,(309-18),4109086,6,4
성동구,행당동,(309-25),4145196,3,2
성동구,행당동,(311-9),4096989,3,3
성동구,행당동,(312-7),2810077,5,5
성동구,행당동,(313-33),4110955,3,3
성동구,행당동,(36-1),1842071,3,2
성동구,행당동,(37-34),6988346,12,3
성동구,행당동,(37-66),7234726,9,3
성동구,행당동,(37-92),7102272,9,5
성동구,행당동,(4-12),3792341,8,2
성동구,행당동,(4-34),4110813,14,10
성동구,행당동,GN하우스,6622634,4,2
성동구,행당동,K-TOWER2,9307160,16,3
성동구,행당동,azalea,6949806,13,5
성동구,행당동,그린빌라,3674763,8,5
성동구,행당동,그린하우스,10682593,8,1
성동구,행당동,누보빌딩(HD),7397361,12,3
성동구,행당동,다울아크로빌,4607046,19,8
성동구,행당동,대림e-편한세상,9873924,2399,3
성동구,행당동,대성베스트빌,4217479,8,6
성동구,행당동,대성빌라,4895576,11,3
성동구,행당동,더리치빌,7806637,16,6
성동구,행당동,더클래식,10636615,10,5
성동구,행당동,두산,8224343,251,2
성동구,행당동,드림파크,3793497,6,6
성동구,행당동,로마네스크,7272012,9,5
성동구,행당동,로젠플러스,7496653,15,7
성동구,행당동,리앤리빌행당,10073196,18,2
성동구,행당동,모아빌,4157910,7,3
성동구,행당동,목화빌라,4540481,8,1
성동구,행당동,무학빌라10동,4306507,4,2
성동구,행당동,무학빌라11동,4438830,4,2
성동구,행당동,무학빌라12동,3828746,4,2
성동구,행당동,무학빌라13동,4704608,4,2
성동구,행당동,무학빌라14동,5161833,4,2
성동구,행당동,무학빌라15동,6354757,4,2
성동구,행당동,무학빌라5동,4415834,4,2
성동구,행당동,무학빌라6동,4367705,4,2
성동구,행당동,무학빌라7동,5197930,4,2
성동구,행당동,무학빌라8동,4787681,4,2
성동구,행당동,무학빌라9동,4259415,4,2
성동구,행당동,미래쉐르빌,4364357,8,3
성동구,행당동,미성빌라,4031132,8,5
성동구,행당동,미진빌딩,6908212,18,5
성동구,행당동,삼인베스트빌,3864018,9,8
성동구,행당동,서울숲더샵,13085664,495,6
성동구,행당동,서울숲리버뷰자이,16454802,858,6
성동구,행당동,서울숲리버뷰자이(임대),14780920,33,1
성동구,행당동,서울숲삼부,11797951,498,4
성동구,행당동,서울숲한성,5465350,19,3
성동구,행당동,서울숲한신더휴,10523837,1410,3
성동구,행당동,서울숲행당푸르지오,10715128,457,3
성동구,행당동,설악빌라A동,3685993,7,4
성동구,행당동,설악빌라B동,3681974,5,4
성동구,행당동,성동하이츠,7469775,29,12
성동구,행당동,소망빌딩,7251328,15,5
성동구,행당동,스위스빌라,3410852,9,4
성동구,행당동,스타빌라,3966005,5,3
성동구,행당동,스테이빌,6280141,10,4
성동구,행당동,신동아,7847982,636,5
성동구,행당동,아름하우스,7041532,22,5
성동구,행당동,아트빌라,6842456,15,7
성동구,행당동,에뜨롬행당,9849572,45,8
성동구,행당동,에비뉴힐,7225672,27,10
성동구,행당동,영진빌라,4187786,3,2
성동구,행당동,왕십리큐브스테이트,10172143,27,1
성동구,행당동,우미아이에스빌,3423366,12,8
성동구,행당동,우성포커스,5057096,19,3
성동구,행당동,우정빌라,3736155,18,9
성동구,행당동,우정주택(비동),3319212,12,8
성동구,행당동,원하우스,4591751,8,5
성동구,행당동,은성빌라,3808290,7,6
성동구,행당동,은혜빌딩,7862679,17,8
성동구,행당동,장미빌라,4173809,8,6
성동구,행당동,지웰홈스왕십리,8895002,299,5
성동구,행당동,진아빌라,3742732,8,2
성동구,행당동,태성,3850022,7,4
성동구,행당동,투씨하우스,3525862,17,10
성동구,행당동,트럼프,6975345,10,6
성동구,행당동,퍼스트에비뉴,10307167,8,1
성동구,행당동,푸른마을,4581552,16,10
성동구,행당동,푸른마을7차,4060186,7,5
성동구,행당동,프라임빌,7069023,14,2
성동구,행당동,한성하이빌,4208686,8,3
성동구,행당동,한양빌,3736056,8,1
성동구,행당동,한양빌라,3264150,16,5
성동구,행당동,행당,4201496,10,7
성동구,행당동,행당더힐,8980418,29,8
